0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.7659, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.769348, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.772797, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.776245, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.779693, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.783141, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.78659, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.790038, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 4
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 5
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 6
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 7
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 8
0.2589, 0.793486, 0.1, 0.5, 10, 256, 160, 1, 9
0.2589, 0.796934, 0.1, 0.5, 10, 256, 160, 1, 0
0.2589, 0.796934, 0.1, 0.5, 10, 256, 160, 1, 1
0.2589, 0.796934, 0.1, 0.5, 10, 256, 160, 1, 2
0.2589, 0.796934, 0.1, 0.5, 10, 256, 160, 1, 3
0.2589, 0.796934, 0.1, 0.5, 10, 256, 160, 1, 4
