0.2089, 0.778526, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.780546, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.782567, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.784587, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.786607, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.788627, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.790647, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.792668, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.794688, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.796708, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.798728, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.800748, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.802769, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.804789, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.806809, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.808829, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.810849, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.81287, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.81489, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.81691, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.81893, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.820951, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.822971, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.824991, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.827011, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.829031, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.831052, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.833072, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.835092, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.837112, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.839132, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.841153, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.843173, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.845193, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.847213, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.849233, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.851254, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.853274, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.855294, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.857314, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.859334, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.861355, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.863375, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.865395, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.867415, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.869435, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.871456, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.873476, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.875496, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.877516, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.879536, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.881557, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.883577, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.885597, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.887617, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.889637, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.891658, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.893678, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.895698, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.897718, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.899738, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.901759, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.903779, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.905799, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.907819, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.909839, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.91186, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.91388, 0.1, 0.5, 10, 256, 160, 1
0.2089, 0.9159, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.7159, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.71792, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.71994, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.721961, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.723981, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.726001, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.728021, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.730041, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.732062, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.734082, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.736102, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.738122, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.740142, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.742163, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.744183, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.746203, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.748223, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.750243, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.752264, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.754284, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.756304, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.758324, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.760344, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.762365, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.764385, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.766405, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.768425, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.770445, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.772466, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.774486, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.776506, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.778526, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.780546, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.782567, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.784587, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.786607, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.788627, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.790647, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.792668, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.794688, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.796708, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.798728, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.800748, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.802769, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.804789, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.806809, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.808829, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.810849, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.81287, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.81489, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.81691, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.81893, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.820951, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.822971, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.824991, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.827011, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.829031, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.831052, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.833072, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.835092, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.837112, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.839132, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.841153, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.843173, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.845193, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.847213, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.849233, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.851254, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.853274, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.855294, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.857314, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.859334, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.861355, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.863375, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.865395, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.867415, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.869435, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.871456, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.873476, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.875496, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.877516, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.879536, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.881557, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.883577, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.885597, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.887617, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.889637, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.891658, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.893678, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.895698, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.897718, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.899738, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.901759, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.903779, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.905799, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.907819, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.909839, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.91186, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.91388, 0.1, 0.5, 10, 256, 160, 1
0.21092, 0.9159, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.7159, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.71792, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.71994, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.721961, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.723981, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.726001, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.728021, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.730041, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.732062, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.734082, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.736102, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.738122, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.740142, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.742163, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.744183, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.746203, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.748223, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.750243, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.752264, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.754284, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.756304, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.758324, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.760344, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.762365, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.764385, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.766405, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.768425, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.770445, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.772466, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.774486, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.776506, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.778526, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.780546, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.782567, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.784587, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.786607, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.788627, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.790647, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.792668, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.794688, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.796708, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.798728, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.800748, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.802769, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.804789, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.806809, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.808829, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.810849, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.81287, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.81489, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.81691, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.81893, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.820951, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.822971, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.824991, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.827011, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.829031, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.831052, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.833072, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.835092, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.837112, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.839132, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.841153, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.843173, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.845193, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.847213, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.849233, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.851254, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.853274, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.855294, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.857314, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.859334, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.861355, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.863375, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.865395, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.867415, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.869435, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.871456, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.873476, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.875496, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.877516, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.879536, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.881557, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.883577, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.885597, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.887617, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.889637, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.891658, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.893678, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.895698, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.897718, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.899738, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.901759, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.903779, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.905799, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.907819, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.909839, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.91186, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.91388, 0.1, 0.5, 10, 256, 160, 1
0.21294, 0.9159, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.7159, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.71792, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.71994, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.721961, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.723981, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.726001, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.728021, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.730041, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.732062, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.734082, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.736102, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.738122, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.740142, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.742163, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.744183, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.746203, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.748223, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.750243, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.752264, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.754284, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.756304, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.758324, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.760344, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.762365, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.764385, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.766405, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.768425, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.770445, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.772466, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.774486, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.776506, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.778526, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.780546, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.782567, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.784587, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.786607, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.788627, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.790647, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.792668, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.794688, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.796708, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.798728, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.800748, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.802769, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.804789, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.806809, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.808829, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.810849, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.81287, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.81489, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.81691, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.81893, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.820951, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.822971, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.824991, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.827011, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.829031, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.831052, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.833072, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.835092, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.837112, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.839132, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.841153, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.843173, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.845193, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.847213, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.849233, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.851254, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.853274, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.855294, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.857314, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.859334, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.861355, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.863375, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.865395, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.867415, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.869435, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.871456, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.873476, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.875496, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.877516, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.879536, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.881557, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.883577, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.885597, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.887617, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.889637, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.891658, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.893678, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.895698, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.897718, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.899738, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.901759, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.903779, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.905799, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.907819, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.909839, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.91186, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.91388, 0.1, 0.5, 10, 256, 160, 1
0.214961, 0.9159, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.7159, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.71792, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.71994, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.721961, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.723981, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.726001, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.728021, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.730041, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.732062, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.734082, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.736102, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.738122, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.740142, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.742163, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.744183, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.746203, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.748223, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.750243, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.752264, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.754284, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.756304, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.758324, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.760344, 0.1, 0.5, 10, 256, 160, 1
0.216981, 0.762365, 0.1, 0.5, 10, 256, 160, 1
