0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.7159, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.71929, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.72268, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.726069, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.729459, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.732849, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.736239, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.739629, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 7
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 8
0.2089, 0.743019, 0.1, 0.5, 10, 256, 160, 1, 9
0.2089, 0.746408, 0.1, 0.5, 10, 256, 160, 1, 0
0.2089, 0.746408, 0.1, 0.5, 10, 256, 160, 1, 1
0.2089, 0.746408, 0.1, 0.5, 10, 256, 160, 1, 2
0.2089, 0.746408, 0.1, 0.5, 10, 256, 160, 1, 3
0.2089, 0.746408, 0.1, 0.5, 10, 256, 160, 1, 4
0.2089, 0.746408, 0.1, 0.5, 10, 256, 160, 1, 5
0.2089, 0.746408, 0.1, 0.5, 10, 256, 160, 1, 6
0.2089, 0.746408, 0.1, 0.5, 10, 256, 160, 1, 7
